mls_id,year,first.yr,entry.age,position,hgflag,draftflag,mls2flag,pick,V1,age,starter.yr,duration,event
daniel-steres,2016,2012,21,Defender,0,0,0,-1,LA Galaxy,25,2016,5,1
danilo-acosta,2016,2016,18,Defender,1,0,1,-1,Real Salt Lake,18,,1,0
danny-cruz,2009,2009,19,Midfielder,0,1,0,41,Houston Dynamo,19,2012,1,0
danny-cruz,2010,2009,19,Midfielder,0,1,0,41,Houston Dynamo,20,2012,2,0
danny-cruz,2011,2009,19,Midfielder,0,1,0,41,Houston Dynamo,21,2012,3,0
danny-cruz,2012,2009,19,Midfielder,0,1,0,41,D.C. United,22,2012,4,1
danny-earls,2010,2010,20,Defender,0,0,0,-1,Colorado Rapids,20,,1,0
danny-earls,2011,2010,20,Defender,0,0,0,-1,Colorado Rapids,21,,2,0
danny-earls,2012,2010,20,Defender,0,0,0,-1,out-of-league,22,,3,0
danny-earls,2013,2010,20,Defender,0,0,0,-1,out-of-league,23,,4,0
danny-earls,2014,2010,20,Defender,0,0,0,-1,out-of-league,24,,5,0
danny-earls,2015,2010,20,Defender,0,0,0,-1,out-of-league,25,,6,0
danny-earls,2016,2010,20,Defender,0,0,0,-1,out-of-league,26,,7,0
danny-garcia,2014,2014,20,Midfielder,1,0,0,-1,FC Dallas,20,,1,0
danny-garcia,2015,2014,20,Midfielder,1,0,0,-1,FC Dallas,21,,2,0
danny-garcia,2016,2014,20,Midfielder,1,0,0,-1,out-of-league,22,,3,0
danny-mwanga,2010,2010,18,Forward,0,1,0,1,Philadelphia Union,18,2011,1,0
danny-mwanga,2011,2010,18,Forward,0,1,0,1,Philadelphia Union,19,2011,2,1
darlington-nagbe,2011,2011,20,Midfielder,0,1,0,2,Portland Timbers,20,2011,1,1
darren-mattocks,2012,2012,21,Forward,0,1,0,2,Vancouver Whitecaps FC,21,2014,1,0
darren-mattocks,2013,2012,21,Forward,0,1,0,2,Vancouver Whitecaps FC,22,2014,2,0
darren-mattocks,2014,2012,21,Forward,0,1,0,2,Vancouver Whitecaps FC,23,2014,3,1
dave-romney,2015,2015,21,Defender,0,0,1,-1,LA Galaxy,21,,1,0
dave-romney,2016,2015,21,Defender,0,0,1,-1,LA Galaxy,22,,2,0
david-arshakyan,2016,2016,21,Forward,0,0,0,-1,Chicago Fire,21,,1,0
david-choiniere,2016,2016,19,Midfielder,1,0,1,-1,Montreal Impact,19,,1,0
david-habarugira,2009,2009,20,Defender,0,0,0,-1,D.C. United,20,,1,0
david-habarugira,2010,2009,20,Defender,0,0,0,-1,out-of-league,21,,2,0
david-habarugira,2011,2009,20,Defender,0,0,0,-1,out-of-league,22,,3,0
david-habarugira,2012,2009,20,Defender,0,0,0,-1,out-of-league,23,,4,0
david-habarugira,2013,2009,20,Defender,0,0,0,-1,out-of-league,24,,5,0
david-habarugira,2014,2009,20,Defender,0,0,0,-1,out-of-league,25,,6,0
david-habarugira,2015,2009,20,Defender,0,0,0,-1,out-of-league,26,,7,0
david-habarugira,2016,2009,20,Defender,0,0,0,-1,out-of-league,27,,8,0
david-myrie,2009,2009,20,Defender,0,0,0,-1,Chicago Fire,20,,1,0
david-myrie,2010,2009,20,Defender,0,0,0,-1,Philadelphia Union,21,,2,0
david-myrie,2011,2009,20,Defender,0,0,0,-1,out-of-league,22,,3,0
david-myrie,2012,2009,20,Defender,0,0,0,-1,out-of-league,23,,4,0
david-myrie,2013,2009,20,Defender,0,0,0,-1,out-of-league,24,,5,0
david-myrie,2014,2009,20,Defender,0,0,0,-1,out-of-league,25,,6,0
david-myrie,2015,2009,20,Defender,0,0,0,-1,out-of-league,26,,7,0
david-myrie,2016,2009,20,Defender,0,0,0,-1,out-of-league,27,,8,0
david-viana,2012,2012,20,Midfielder,0,0,0,-1,Real Salt Lake,20,,1,0
david-viana,2013,2012,20,Midfielder,0,0,0,-1,Real Salt Lake,21,,2,0
david-viana,2014,2012,20,Midfielder,0,0,0,-1,out-of-league,22,,3,0
david-viana,2015,2012,20,Midfielder,0,0,0,-1,out-of-league,23,,4,0
david-viana,2016,2012,20,Midfielder,0,0,0,-1,out-of-league,24,,5,0
davy-armstrong,2010,2010,18,Midfielder,1,0,0,-1,Colorado Rapids,18,,1,0
davy-armstrong,2011,2010,18,Midfielder,1,0,0,-1,Colorado Rapids,19,,2,0
davy-armstrong,2012,2010,18,Midfielder,1,0,0,-1,Colorado Rapids,20,,3,0
davy-armstrong,2013,2010,18,Midfielder,1,0,0,-1,Colorado Rapids,21,,4,0
davy-armstrong,2014,2010,18,Midfielder,1,0,0,-1,Colorado Rapids,22,,5,0
davy-armstrong,2015,2010,18,Midfielder,1,0,0,-1,out-of-league,23,,6,0
davy-armstrong,2016,2010,18,Midfielder,1,0,0,-1,out-of-league,24,,7,0
deandre-yedlin,2013,2013,19,Defender,1,0,0,-1,Seattle Sounders FC,19,2013,1,1
demitrius-omphroy,2011,2011,21,Defender,0,1,0,26,Toronto FC,21,,1,0
demitrius-omphroy,2012,2011,21,Defender,0,1,0,26,out-of-league,22,,2,0
demitrius-omphroy,2013,2011,21,Defender,0,1,0,26,out-of-league,23,,3,0
demitrius-omphroy,2014,2011,21,Defender,0,1,0,26,out-of-league,24,,4,0
demitrius-omphroy,2015,2011,21,Defender,0,1,0,26,out-of-league,25,,5,0
demitrius-omphroy,2016,2011,21,Defender,0,1,0,26,out-of-league,26,,6,0
dennis-iapichino,2012,2012,21,Defender,0,0,0,-1,Montreal Impact,21,,1,0
dennis-iapichino,2013,2012,21,Defender,0,0,0,-1,Montreal Impact,22,,2,0
dennis-iapichino,2014,2012,21,Defender,0,0,0,-1,out-of-league,23,,3,0
dennis-iapichino,2015,2012,21,Defender,0,0,0,-1,out-of-league,24,,4,0
dennis-iapichino,2016,2012,21,Defender,0,0,0,-1,out-of-league,25,,5,0
derek-gaudet,2008,2008,18,Forward,0,0,0,-1,Toronto FC,18,,1,0
derek-gaudet,2009,2008,18,Forward,0,0,0,-1,out-of-league,19,,2,0
derek-gaudet,2010,2008,18,Forward,0,0,0,-1,out-of-league,20,,3,0
derek-gaudet,2011,2008,18,Forward,0,0,0,-1,out-of-league,21,,4,0
derek-gaudet,2012,2008,18,Forward,0,0,0,-1,out-of-league,22,,5,0
derek-gaudet,2013,2008,18,Forward,0,0,0,-1,out-of-league,23,,6,0
derek-gaudet,2014,2008,18,Forward,0,0,0,-1,out-of-league,24,,7,0
derek-gaudet,2015,2008,18,Forward,0,0,0,-1,out-of-league,25,,8,0
derek-gaudet,2016,2008,18,Forward,0,0,0,-1,out-of-league,26,,9,0
derrick-etienne-jr,2016,2016,19,Midfielder,0,0,1,-1,New York Red Bulls,19,,1,0
derrick-jones,2016,2016,18,Midfielder,1,0,1,-1,Philadelphia Union,18,,1,0
desmond-brooks,2007,2007,21,Defender,0,0,0,-1,Chivas USA,21,,1,0
desmond-brooks,2008,2007,21,Defender,0,0,0,-1,out-of-league,22,,2,0
desmond-brooks,2009,2007,21,Defender,0,0,0,-1,out-of-league,23,,3,0
desmond-brooks,2010,2007,21,Defender,0,0,0,-1,out-of-league,24,,4,0
desmond-brooks,2011,2007,21,Defender,0,0,0,-1,out-of-league,25,,5,0
desmond-brooks,2012,2007,21,Defender,0,0,0,-1,out-of-league,26,,6,0
desmond-brooks,2013,2007,21,Defender,0,0,0,-1,out-of-league,27,,7,0
desmond-brooks,2014,2007,21,Defender,0,0,0,-1,out-of-league,28,,8,0
desmond-brooks,2015,2007,21,Defender,0,0,0,-1,out-of-league,29,,9,0
desmond-brooks,2016,2007,21,Defender,0,0,0,-1,out-of-league,30,,10,0
devon-sandoval,2013,2013,21,Forward,0,1,0,29,Real Salt Lake,21,2015,1,0
devon-sandoval,2014,2013,21,Forward,0,1,0,29,Real Salt Lake,22,2015,2,0
devon-sandoval,2015,2013,21,Forward,0,1,0,29,Real Salt Lake,23,2015,3,1
devron-garcia,2016,2016,20,Defender,0,0,1,-1,Orlando City SC,20,,1,0
deybi-flores,2015,2015,18,Midfielder,0,0,1,-1,Vancouver Whitecaps FC,18,,1,0
deybi-flores,2016,2015,18,Midfielder,0,0,1,-1,Vancouver Whitecaps FC,19,,2,0
diego-fagundez,2011,2011,16,Midfielder,1,0,0,-1,New England Revolution,16,2013,1,0
diego-fagundez,2012,2011,16,Midfielder,1,0,0,-1,New England Revolution,17,2013,2,0
diego-fagundez,2013,2011,16,Midfielder,1,0,0,-1,New England Revolution,18,2013,3,1
diego-jimenez,2008,2008,21,Defender,0,0,0,-1,New York Red Bulls,21,,1,0
diego-jimenez,2009,2008,21,Defender,0,0,0,-1,out-of-league,22,,2,0
diego-jimenez,2010,2008,21,Defender,0,0,0,-1,out-of-league,23,,3,0
diego-jimenez,2011,2008,21,Defender,0,0,0,-1,out-of-league,24,,4,0
diego-jimenez,2012,2008,21,Defender,0,0,0,-1,out-of-league,25,,5,0
diego-jimenez,2013,2008,21,Defender,0,0,0,-1,out-of-league,26,,6,0
diego-jimenez,2014,2008,21,Defender,0,0,0,-1,out-of-league,27,,7,0
diego-jimenez,2015,2008,21,Defender,0,0,0,-1,out-of-league,28,,8,0
diego-jimenez,2016,2008,21,Defender,0,0,0,-1,out-of-league,29,,9,0
dillon-serna,2013,2013,18,Midfielder,1,0,0,-1,Colorado Rapids,18,2014,1,0
dillon-serna,2014,2013,18,Midfielder,1,0,0,-1,Colorado Rapids,19,2014,2,1
dilly-duka,2010,2010,20,Midfielder,0,1,0,8,Columbus Crew SC,20,2013,1,0
dilly-duka,2011,2010,20,Midfielder,0,1,0,8,Columbus Crew SC,21,2013,2,0
dilly-duka,2012,2010,20,Midfielder,0,1,0,8,Columbus Crew SC,22,2013,3,0
dilly-duka,2013,2010,20,Midfielder,0,1,0,8,Chicago Fire,23,2013,4,1
dimitry-imbongo,2012,2012,21,Forward,0,0,0,-1,New England Revolution,21,,1,0
dimitry-imbongo,2013,2012,21,Forward,0,0,0,-1,New England Revolution,22,,2,0
dimitry-imbongo,2014,2012,21,Forward,0,0,0,-1,New England Revolution,23,,3,0
dimitry-imbongo,2015,2012,21,Forward,0,0,0,-1,out-of-league,24,,4,0
dimitry-imbongo,2016,2012,21,Forward,0,0,0,-1,out-of-league,25,,5,0
dom-dwyer,2012,2012,21,Forward,0,0,0,-1,Sporting Kansas City,21,2014,1,0
dom-dwyer,2013,2012,21,Forward,0,0,0,-1,Sporting Kansas City,22,2014,2,0
dom-dwyer,2014,2012,21,Forward,0,0,0,-1,Sporting Kansas City,23,2014,3,1
don-anding,2013,2013,21,Forward,0,1,0,26,Philadelphia Union,21,,1,0
don-anding,2014,2013,21,Forward,0,1,0,26,out-of-league,22,,2,0
don-anding,2015,2013,21,Forward,0,1,0,26,out-of-league,23,,3,0
don-anding,2016,2013,21,Forward,0,1,0,26,out-of-league,24,,4,0
doneil-henry,2010,2010,16,Defender,1,0,0,-1,Toronto FC,16,2013,1,0
doneil-henry,2011,2010,16,Defender,1,0,0,-1,Toronto FC,17,2013,2,0
doneil-henry,2012,2010,16,Defender,1,0,0,-1,Toronto FC,18,2013,3,0
doneil-henry,2013,2010,16,Defender,1,0,0,-1,Toronto FC,19,2013,4,1
donny-toia,2011,2011,18,Defender,1,0,0,-1,Real Salt Lake,18,2014,1,0
donny-toia,2012,2011,18,Defender,1,0,0,-1,out-of-league,19,2014,2,0
donny-toia,2013,2011,18,Defender,1,0,0,-1,out-of-league,20,2014,3,0
donny-toia,2014,2011,18,Defender,1,0,0,-1,Chivas USA,21,2014,4,1
dylan-remick,2013,2013,21,Defender,0,1,0,35,Seattle Sounders FC,21,2015,1,0
dylan-remick,2014,2013,21,Defender,0,1,0,35,Seattle Sounders FC,22,2015,2,0
dylan-remick,2015,2013,21,Defender,0,1,0,35,Seattle Sounders FC,23,2015,3,1
edson-edward,2010,2010,21,Defender,0,0,0,-1,FC Dallas,21,,1,0
edson-edward,2011,2010,21,Defender,0,0,0,-1,FC Dallas,22,,2,0
edson-edward,2012,2010,21,Defender,0,0,0,-1,out-of-league,23,,3,0
edson-edward,2013,2010,21,Defender,0,0,0,-1,out-of-league,24,,4,0
edson-edward,2014,2010,21,Defender,0,0,0,-1,out-of-league,25,,5,0
edson-edward,2015,2010,21,Defender,0,0,0,-1,out-of-league,26,,6,0
edson-edward,2016,2010,21,Defender,0,0,0,-1,out-of-league,27,,7,0
ellis-mcloughlin,2011,2011,20,Forward,0,0,0,-1,San Jose Earthquakes,20,,1,0
ellis-mcloughlin,2012,2011,20,Forward,0,0,0,-1,San Jose Earthquakes,21,,2,0
ellis-mcloughlin,2013,2011,20,Forward,0,0,0,-1,out-of-league,22,,3,0
ellis-mcloughlin,2014,2011,20,Forward,0,0,0,-1,out-of-league,23,,4,0
ellis-mcloughlin,2015,2011,20,Forward,0,0,0,-1,out-of-league,24,,5,0
ellis-mcloughlin,2016,2011,20,Forward,0,0,0,-1,out-of-league,25,,6,0
ely-allen,2008,2008,21,Midfielder,0,1,0,21,LA Galaxy,21,,1,0
ely-allen,2009,2008,21,Midfielder,0,1,0,21,D.C. United,22,,2,0
ely-allen,2010,2008,21,Midfielder,0,1,0,21,out-of-league,23,,3,0
ely-allen,2011,2008,21,Midfielder,0,1,0,21,out-of-league,24,,4,0
ely-allen,2012,2008,21,Midfielder,0,1,0,21,out-of-league,25,,5,0
ely-allen,2013,2008,21,Midfielder,0,1,0,21,out-of-league,26,,6,0
ely-allen,2014,2008,21,Midfielder,0,1,0,21,out-of-league,27,,7,0
ely-allen,2015,2008,21,Midfielder,0,1,0,21,out-of-league,28,,8,0
ely-allen,2016,2008,21,Midfielder,0,1,0,21,out-of-league,29,,9,0
emery-welshman,2013,2013,21,Forward,0,1,0,16,Toronto FC,21,,1,0
emery-welshman,2014,2013,21,Forward,0,1,0,16,out-of-league,22,,2,0
emery-welshman,2015,2013,21,Forward,0,1,0,16,out-of-league,23,,3,0
emery-welshman,2016,2013,21,Forward,0,1,0,16,Real Salt Lake,24,,4,0
emilio-orozco,2013,2013,20,Defender,0,0,0,-1,Chivas USA,20,,1,0
emilio-orozco,2014,2013,20,Defender,0,0,0,-1,out-of-league,21,,2,0
emilio-orozco,2015,2013,20,Defender,0,0,0,-1,out-of-league,22,,3,0
emilio-orozco,2016,2013,20,Defender,0,0,0,-1,Real Salt Lake,23,,4,0
emmanuel-ekpo,2008,2008,20,Midfielder,0,0,0,-1,Columbus Crew SC,20,2009,1,0
emmanuel-ekpo,2009,2008,20,Midfielder,0,0,0,-1,Columbus Crew SC,21,2009,2,1
emmanuel-gomez,2009,2009,18,Defender,0,0,0,-1,Toronto FC,18,,1,0
emmanuel-gomez,2010,2009,18,Defender,0,0,0,-1,Toronto FC,19,,2,0
emmanuel-gomez,2011,2009,18,Defender,0,0,0,-1,out-of-league,20,,3,0
emmanuel-gomez,2012,2009,18,Defender,0,0,0,-1,out-of-league,21,,4,0
emmanuel-gomez,2013,2009,18,Defender,0,0,0,-1,out-of-league,22,,5,0
emmanuel-gomez,2014,2009,18,Defender,0,0,0,-1,out-of-league,23,,6,0
emmanuel-gomez,2015,2009,18,Defender,0,0,0,-1,out-of-league,24,,7,0
emmanuel-gomez,2016,2009,18,Defender,0,0,0,-1,out-of-league,25,,8,0
enzo-martinez,2012,2012,21,Midfielder,0,1,0,17,Real Salt Lake,21,,1,0
enzo-martinez,2013,2012,21,Midfielder,0,1,0,17,Real Salt Lake,22,,2,0
enzo-martinez,2014,2012,21,Midfielder,0,1,0,17,out-of-league,23,,3,0
enzo-martinez,2015,2012,21,Midfielder,0,1,0,17,out-of-league,24,,4,0
enzo-martinez,2016,2012,21,Midfielder,0,1,0,17,out-of-league,25,,5,0
erasmo-solorzano,2007,2007,21,Midfielder,0,0,0,-1,Chivas USA,21,,1,0
erasmo-solorzano,2008,2007,21,Midfielder,0,0,0,-1,out-of-league,22,,2,0
erasmo-solorzano,2009,2007,21,Midfielder,0,0,0,-1,out-of-league,23,,3,0
erasmo-solorzano,2010,2007,21,Midfielder,0,0,0,-1,out-of-league,24,,4,0
erasmo-solorzano,2011,2007,21,Midfielder,0,0,0,-1,out-of-league,25,,5,0
erasmo-solorzano,2012,2007,21,Midfielder,0,0,0,-1,out-of-league,26,,6,0
erasmo-solorzano,2013,2007,21,Midfielder,0,0,0,-1,out-of-league,27,,7,0
erasmo-solorzano,2014,2007,21,Midfielder,0,0,0,-1,out-of-league,28,,8,0
erasmo-solorzano,2015,2007,21,Midfielder,0,0,0,-1,out-of-league,29,,9,0
erasmo-solorzano,2016,2007,21,Midfielder,0,0,0,-1,out-of-league,30,,10,0
eric-alexander,2010,2010,21,Midfielder,0,1,0,44,FC Dallas,21,2013,1,0
eric-alexander,2011,2010,21,Midfielder,0,1,0,44,FC Dallas,22,2013,2,0
eric-alexander,2012,2010,21,Midfielder,0,1,0,44,Portland Timbers,23,2013,3,0
eric-alexander,2013,2010,21,Midfielder,0,1,0,44,New York Red Bulls,24,2013,4,1
eric-avila,2008,2008,20,Defender,0,1,0,19,FC Dallas,20,2013,1,0
eric-avila,2009,2008,20,Defender,0,1,0,19,FC Dallas,21,2013,2,0
eric-avila,2010,2008,20,Defender,0,1,0,19,FC Dallas,22,2013,3,0
eric-avila,2011,2008,20,Defender,0,1,0,19,FC Dallas,23,2013,4,0
eric-avila,2012,2008,20,Defender,0,1,0,19,Toronto FC,24,2013,5,0
eric-avila,2013,2008,20,Defender,0,1,0,19,Chivas USA,25,2013,6,1
eric-ayuk,2015,2015,18,Midfielder,0,0,0,-1,Philadelphia Union,18,,1,0
eric-ayuk,2016,2015,18,Midfielder,0,0,0,-1,Philadelphia Union,19,,2,0
eric-bird,2015,2015,21,Midfielder,0,1,0,41,Philadelphia Union,21,,1,0
eric-bird,2016,2015,21,Midfielder,0,1,0,41,out-of-league,22,,2,0
eric-miller,2014,2014,21,Defender,0,1,0,5,Montreal Impact,21,2014,1,1
erick-torres,2013,2013,20,Forward,0,0,0,-1,Chivas USA,20,2014,1,0
erick-torres,2014,2013,20,Forward,0,0,0,-1,Chivas USA,21,2014,2,1
erik-hort,2007,2007,20,Defender,0,0,0,-1,Chicago Fire,20,,1,0
erik-hort,2008,2007,20,Defender,0,0,0,-1,out-of-league,21,,2,0
erik-hort,2009,2007,20,Defender,0,0,0,-1,out-of-league,22,,3,0
erik-hort,2010,2007,20,Defender,0,0,0,-1,out-of-league,23,,4,0
erik-hort,2011,2007,20,Defender,0,0,0,-1,out-of-league,24,,5,0
erik-hort,2012,2007,20,Defender,0,0,0,-1,out-of-league,25,,6,0
erik-hort,2013,2007,20,Defender,0,0,0,-1,out-of-league,26,,7,0
erik-hort,2014,2007,20,Defender,0,0,0,-1,out-of-league,27,,8,0
erik-hort,2015,2007,20,Defender,0,0,0,-1,out-of-league,28,,9,0
erik-hort,2016,2007,20,Defender,0,0,0,-1,out-of-league,29,,10,0
erik-palmer-brown,2013,2013,15,Defender,1,0,0,-1,Sporting Kansas City,15,,1,0
erik-palmer-brown,2014,2013,15,Defender,1,0,0,-1,Sporting Kansas City,16,,2,0
erik-palmer-brown,2015,2013,15,Defender,1,0,0,-1,Sporting Kansas City,17,,3,0
erik-palmer-brown,2016,2013,15,Defender,1,0,0,-1,out-of-league,18,,4,0
eriq-zavaleta,2013,2013,20,Defender,0,1,0,10,Seattle Sounders FC,20,,1,0
eriq-zavaleta,2014,2013,20,Defender,0,1,0,10,Chivas USA,21,,2,0
eriq-zavaleta,2015,2013,20,Defender,0,1,0,10,Toronto FC,22,,3,0
eriq-zavaleta,2016,2013,20,Defender,0,1,0,10,Toronto FC,23,,4,0
estrela,2015,2015,19,Midfielder,0,0,0,-1,Orlando City SC,19,,1,0
estrela,2016,2015,19,Midfielder,0,0,0,-1,out-of-league,20,,2,0
ethan-finlay,2012,2012,21,Midfielder,0,1,0,10,Columbus Crew SC,21,2014,1,0
ethan-finlay,2013,2012,21,Midfielder,0,1,0,10,Columbus Crew SC,22,2014,2,0
ethan-finlay,2014,2012,21,Midfielder,0,1,0,10,Columbus Crew SC,23,2014,3,1
ethan-white,2011,2011,20,Defender,1,0,0,-1,D.C. United,20,2011,1,1
ethen-sampson,2014,2014,20,Defender,1,0,0,-1,Vancouver Whitecaps FC,20,,1,0
ethen-sampson,2015,2014,20,Defender,1,0,0,-1,Vancouver Whitecaps FC,21,,2,0
ethen-sampson,2016,2014,20,Defender,1,0,0,-1,out-of-league,22,,3,0
evan-brown,2009,2009,21,Defender,0,1,0,16,Seattle Sounders FC,21,,1,0
evan-brown,2010,2009,21,Defender,0,1,0,16,out-of-league,22,,2,0
evan-brown,2011,2009,21,Defender,0,1,0,16,out-of-league,23,,3,0
evan-brown,2012,2009,21,Defender,0,1,0,16,out-of-league,24,,4,0
evan-brown,2013,2009,21,Defender,0,1,0,16,out-of-league,25,,5,0
evan-brown,2014,2009,21,Defender,0,1,0,16,out-of-league,26,,6,0
evan-brown,2015,2009,21,Defender,0,1,0,16,out-of-league,27,,7,0
evan-brown,2016,2009,21,Defender,0,1,0,16,out-of-league,28,,8,0
evan-james,2012,2012,21,Midfielder,0,0,0,-1,Montreal Impact,21,,1,0
evan-james,2013,2012,21,Midfielder,0,0,0,-1,out-of-league,22,,2,0
evan-james,2014,2012,21,Midfielder,0,0,0,-1,out-of-league,23,,3,0
evan-james,2015,2012,21,Midfielder,0,0,0,-1,out-of-league,24,,4,0
evan-james,2016,2012,21,Midfielder,0,0,0,-1,out-of-league,25,,5,0
fabian-castillo,2011,2011,18,Forward,0,0,0,-1,FC Dallas,18,2012,1,0
fabian-castillo,2012,2011,18,Forward,0,0,0,-1,FC Dallas,19,2012,2,1
fabian-espindola,2007,2007,21,Forward,0,0,0,-1,Real Salt Lake,21,2010,1,0
fabian-espindola,2008,2007,21,Forward,0,0,0,-1,Real Salt Lake,22,2010,2,0
fabian-espindola,2009,2007,21,Forward,0,0,0,-1,Real Salt Lake,23,2010,3,0
fabian-espindola,2010,2007,21,Forward,0,0,0,-1,Real Salt Lake,24,2010,4,1
fatai-alashe,2015,2015,21,Midfielder,0,1,0,4,San Jose Earthquakes,21,2015,1,1
felipe,2012,2012,21,Midfielder,0,0,0,-1,Montreal Impact,21,2012,1,1
felix-garcia,2009,2009,18,Forward,0,0,0,-1,Houston Dynamo,18,,1,0
felix-garcia,2010,2009,18,Forward,0,0,0,-1,out-of-league,19,,2,0
felix-garcia,2011,2009,18,Forward,0,0,0,-1,out-of-league,20,,3,0
felix-garcia,2012,2009,18,Forward,0,0,0,-1,out-of-league,21,,4,0
felix-garcia,2013,2009,18,Forward,0,0,0,-1,out-of-league,22,,5,0
felix-garcia,2014,2009,18,Forward,0,0,0,-1,out-of-league,23,,6,0
felix-garcia,2015,2009,18,Forward,0,0,0,-1,out-of-league,24,,7,0
felix-garcia,2016,2009,18,Forward,0,0,0,-1,out-of-league,25,,8,0
fito-ovalle,2016,2016,18,Midfielder,1,0,1,-1,Real Salt Lake,18,,1,0
francis-doe,2007,2007,21,Forward,0,0,0,-1,New York Red Bulls,21,,1,0
francis-doe,2008,2007,21,Forward,0,0,0,-1,D.C. United,22,,2,0
francis-doe,2009,2007,21,Forward,0,0,0,-1,D.C. United,23,,3,0
francis-doe,2010,2007,21,Forward,0,0,0,-1,out-of-league,24,,4,0
francis-doe,2011,2007,21,Forward,0,0,0,-1,out-of-league,25,,5,0
francis-doe,2012,2007,21,Forward,0,0,0,-1,out-of-league,26,,6,0
francis-doe,2013,2007,21,Forward,0,0,0,-1,out-of-league,27,,7,0
francis-doe,2014,2007,21,Forward,0,0,0,-1,out-of-league,28,,8,0
francis-doe,2015,2007,21,Forward,0,0,0,-1,out-of-league,29,,9,0
francis-doe,2016,2007,21,Forward,0,0,0,-1,out-of-league,30,,10,0
francisco-navas-cobo,2010,2010,18,Midfielder,1,0,0,-1,Houston Dynamo,18,,1,0
francisco-navas-cobo,2011,2010,18,Midfielder,1,0,0,-1,Houston Dynamo,19,,2,0
francisco-navas-cobo,2012,2010,18,Midfielder,1,0,0,-1,out-of-league,20,,3,0
francisco-navas-cobo,2013,2010,18,Midfielder,1,0,0,-1,out-of-league,21,,4,0
francisco-navas-cobo,2014,2010,18,Midfielder,1,0,0,-1,out-of-league,22,,5,0
francisco-navas-cobo,2015,2010,18,Midfielder,1,0,0,-1,out-of-league,23,,6,0
francisco-navas-cobo,2016,2010,18,Midfielder,1,0,0,-1,out-of-league,24,,7,0
franco-caraccio,2008,2008,21,Forward,0,0,0,-1,Houston Dynamo,21,,1,0
franco-caraccio,2009,2008,21,Forward,0,0,0,-1,out-of-league,22,,2,0
franco-caraccio,2010,2008,21,Forward,0,0,0,-1,out-of-league,23,,3,0
franco-caraccio,2011,2008,21,Forward,0,0,0,-1,out-of-league,24,,4,0
franco-caraccio,2012,2008,21,Forward,0,0,0,-1,out-of-league,25,,5,0
franco-caraccio,2013,2008,21,Forward,0,0,0,-1,out-of-league,26,,6,0
franco-caraccio,2014,2008,21,Forward,0,0,0,-1,out-of-league,27,,7,0
franco-caraccio,2015,2008,21,Forward,0,0,0,-1,out-of-league,28,,8,0
franco-caraccio,2016,2008,21,Forward,0,0,0,-1,out-of-league,29,,9,0
fraser-aird,2016,2016,21,Defender,0,0,1,-1,Vancouver Whitecaps FC,21,,1,0
fredy-montero,2009,2009,21,Forward,0,0,0,-1,Seattle Sounders FC,21,2009,1,1
gabe-gala,2007,2007,17,Defender,0,0,0,-1,Toronto FC,17,,1,0
gabe-gala,2008,2007,17,Defender,0,0,0,-1,Toronto FC,18,,2,0
gabe-gala,2009,2007,17,Defender,0,0,0,-1,Toronto FC,19,,3,0
gabe-gala,2010,2007,17,Defender,0,0,0,-1,Toronto FC,20,,4,0
gabe-gala,2011,2007,17,Defender,0,0,0,-1,out-of-league,21,,5,0
gabe-gala,2012,2007,17,Defender,0,0,0,-1,out-of-league,22,,6,0
gabe-gala,2013,2007,17,Defender,0,0,0,-1,out-of-league,23,,7,0
gabe-gala,2014,2007,17,Defender,0,0,0,-1,out-of-league,24,,8,0
gabe-gala,2015,2007,17,Defender,0,0,0,-1,out-of-league,25,,9,0
gabe-gala,2016,2007,17,Defender,0,0,0,-1,out-of-league,26,,10,0
gale-agbossoumonde,2013,2013,21,Defender,0,0,0,-1,Toronto FC,21,,1,0
gale-agbossoumonde,2014,2013,21,Defender,0,0,0,-1,Colorado Rapids,22,,2,0
gale-agbossoumonde,2015,2013,21,Defender,0,0,0,-1,out-of-league,23,,3,0
gale-agbossoumonde,2016,2013,21,Defender,0,0,0,-1,out-of-league,24,,4,0
gary-flood,2007,2007,21,Midfielder,0,0,0,-1,New England Revolution,21,,1,0
gary-flood,2008,2007,21,Midfielder,0,0,0,-1,New England Revolution,22,,2,0
gary-flood,2009,2007,21,Midfielder,0,0,0,-1,out-of-league,23,,3,0
gary-flood,2010,2007,21,Midfielder,0,0,0,-1,out-of-league,24,,4,0
gary-flood,2011,2007,21,Midfielder,0,0,0,-1,out-of-league,25,,5,0
gary-flood,2012,2007,21,Midfielder,0,0,0,-1,out-of-league,26,,6,0
gary-flood,2013,2007,21,Midfielder,0,0,0,-1,out-of-league,27,,7,0
gary-flood,2014,2007,21,Midfielder,0,0,0,-1,out-of-league,28,,8,0
gary-flood,2015,2007,21,Midfielder,0,0,0,-1,out-of-league,29,,9,0
gary-flood,2016,2007,21,Midfielder,0,0,0,-1,out-of-league,30,,10,0
george-fochive,2014,2014,21,Midfielder,0,1,0,39,Portland Timbers,21,,1,0
george-fochive,2015,2014,21,Midfielder,0,1,0,39,Portland Timbers,22,,2,0
george-fochive,2016,2014,21,Midfielder,0,1,0,39,out-of-league,23,,3,0
george-john,2009,2009,21,Defender,0,1,0,14,FC Dallas,21,2010,1,0
george-john,2010,2009,21,Defender,0,1,0,14,FC Dallas,22,2010,2,1
